Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.39261,1.43914,-0.00058,-6e-05,-0.04589
2015-08-11 02:00:00,0.0,1.38628,1.42958,-0.00261,6e-05,-0.04074
2015-08-11 03:00:00,0.0,1.39241,1.42298,-0.00846,0.00061,-0.02272
2015-08-11 04:00:00,0.0,1.3954,1.41701,-0.00977,0.0009,-0.01273
2015-08-11 05:00:00,0.0,1.38864,1.41093,-0.01081,0.00059,-0.01207
2015-08-11 06:00:00,0.01415,1.39561,1.40889,-0.02114,0.00216,0.01985
2015-08-11 07:00:00,0.4059,1.40121,1.43796,0.06267,0.00939,0.29709
2015-08-11 08:00:00,1.05922,1.39224,1.50015,0.2377,0.02001,0.6936
2015-08-11 09:00:00,1.70817,1.43608,1.57932,0.48117,0.03156,1.0522
2015-08-11 10:00:00,2.27359,1.45464,1.66346,0.72155,0.04158,1.30164
2015-08-11 11:00:00,2.70244,1.47386,1.73336,1.01454,0.05086,1.37755
2015-08-11 12:00:00,2.96201,1.55635,1.78855,1.30449,0.05833,1.36699
2015-08-11 13:00:00,3.03065,1.5613,1.80354,1.59123,0.06112,1.13607
2015-08-11 14:00:00,2.90266,1.52834,1.80172,1.64326,0.06116,0.92485
2015-08-11 15:00:00,1.65132,1.6557,1.7171,1.22033,0.06132,0.30827
2015-08-11 16:00:00,1.39734,1.61533,1.68366,0.98931,0.06183,0.27788
2015-08-11 17:00:00,1.44631,1.54932,1.66762,0.96948,0.05897,0.29956
2015-08-11 18:00:00,0.80808,1.56916,1.62346,0.62419,0.04107,0.08852
2015-08-11 19:00:00,0.12801,1.60998,1.56182,0.3204,0.0225,-0.16673
2015-08-11 20:00:00,0.00027,1.57771,1.52777,0.19187,0.01195,-0.1536
2015-08-11 21:00:00,0.0,1.48395,1.50515,0.0825,0.00928,-0.11298
2015-08-11 22:00:00,0.0,1.46889,1.49145,0.02416,0.00723,-0.05395
2015-08-11 23:00:00,0.0,1.46222,1.47875,0.01201,0.00692,-0.03546
2015-08-12 00:00:00,0.0,1.43153,1.46401,0.01697,0.0079,-0.05735
