Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-08-11 00:10:00,26.85555,0.01685,26.51636,0.26649,287.08043,0.25474,-0.07827,1005.5664062,1007.7186819,26.86422,28.06826,0.0,6e-05
2015-08-11 00:20:00,26.79373,0.01693,26.64067,0.47209,315.67019,0.32989,-0.3377,1005.6324219,1007.7851789,26.79797,27.98632,0.0,0.00011
2015-08-11 00:30:00,26.71255,0.01701,26.76267,0.80029,324.65331,0.46298,-0.65277,1005.6123438,1007.7655371,26.72067,27.90481,0.0,3e-05
2015-08-11 00:40:00,26.62844,0.01713,26.94657,0.83359,329.9692,0.41718,-0.72168,1005.6184375,1007.7720924,26.66021,27.82861,0.0,2e-05
2015-08-11 00:50:00,26.54397,0.01729,27.19034,0.56719,336.62989,0.22499,-0.52066,1005.5773438,1007.7313101,26.59347,27.75237,0.0,1e-05
2015-08-11 01:00:00,26.47057,0.01749,27.49496,0.47822,36.03733,-0.28134,-0.38671,1005.5298438,1007.6839762,26.5249,27.68133,0.0,6e-05
2015-08-11 01:10:00,26.39959,0.01772,27.84706,0.82744,72.22481,-0.78794,-0.2526,1005.5497656,1007.7041523,26.46603,27.61083,0.0,7e-05
2015-08-11 01:20:00,26.31936,0.01789,28.10582,0.99785,67.6495,-0.92289,-0.37945,1005.5165625,1007.6712346,26.39819,27.54031,0.0,4e-05
2015-08-11 01:30:00,26.24789,0.01796,28.21148,1.04885,77.47046,-1.02387,-0.22754,1005.4728906,1007.6278928,26.32311,27.46981,0.0,2e-05
2015-08-11 01:40:00,26.19543,0.01795,28.19653,0.78236,75.83216,-0.75857,-0.19149,1005.4841406,1007.639558,26.2655,27.40191,0.0,9e-05
2015-08-11 01:50:00,26.17034,0.0179,28.12055,0.65762,88.13143,-0.65727,-0.02144,1005.4971094,1007.6528006,26.23513,27.33712,0.0,0.00068
2015-08-11 02:00:00,26.14083,0.01782,27.99783,0.6151,91.75289,-0.61481,0.01882,1005.4778906,1007.6338576,26.17642,27.27786,0.0,0.00016
2015-08-11 02:10:00,26.10168,0.0177,27.81188,0.56299,102.8393,-0.54891,0.12511,1005.3828125,1007.5390143,26.10632,27.21874,0.0,3e-05
2015-08-11 02:20:00,26.06014,0.01753,27.54917,0.58544,122.19217,-0.49544,0.3119,1005.2766406,1007.4331358,26.04156,27.15966,0.0,2e-05
2015-08-11 02:30:00,26.01983,0.01732,27.22608,0.71985,130.81928,-0.54476,0.47055,1005.2027344,1007.3596356,25.9829,27.10052,0.0,1e-05
2015-08-11 02:40:00,25.97445,0.01716,26.98001,0.85183,129.02153,-0.6618,0.53632,1005.15375,1007.3110822,25.92327,27.04144,0.0,1e-05
2015-08-11 02:50:00,25.92361,0.01707,26.84107,0.89765,124.93681,-0.73588,0.51406,1005.1082812,1007.2660003,25.86505,26.98232,0.0,0.0
2015-08-11 03:00:00,25.87521,0.01703,26.78034,0.95187,123.53875,-0.79339,0.52591,1005.126875,1007.2850358,25.81609,26.9244,0.0,0.0
2015-08-11 03:10:00,25.83352,0.01699,26.72022,1.06503,123.60254,-0.88706,0.58942,1005.1683594,1007.3269627,25.77923,26.87097,0.0,0.0
