Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-08-11 00:10:00,27.08984,0.01883,29.52124,2.4156,272.10857,2.41396,-0.08888,1004.904375,1007.0509844,27.87319,28.75903,0.0,0.01857
2015-08-11 00:20:00,26.86364,0.01883,29.52052,2.49986,271.7608,2.49868,-0.07681,1004.8799219,1007.0280992,27.26742,28.69424,0.0,0.0
2015-08-11 00:30:00,26.8153,0.01883,29.52055,2.54691,273.46632,2.54225,-0.15399,1004.8810156,1007.0295418,27.2116,28.62255,0.0,0.0
2015-08-11 00:40:00,26.78311,0.01885,29.55144,2.51616,270.82442,2.5159,-0.0362,1004.8966406,1007.0454051,27.15273,28.55206,0.0,0.0
2015-08-11 00:50:00,26.74075,0.01887,29.58257,2.49056,267.91449,2.48891,0.09063,1004.920625,1007.0697187,27.10482,28.48565,0.0,0.0
2015-08-11 01:00:00,26.72628,0.01877,29.4294,2.56433,262.03832,2.53961,0.35519,1004.8867188,1007.0359735,27.05895,28.42086,0.0,0.0
2015-08-11 01:10:00,26.70468,0.01859,29.1559,2.66085,267.10553,2.65746,0.13436,1004.905,1007.0546825,27.02184,28.36056,0.0,0.0
2015-08-11 01:20:00,26.64926,0.0185,29.01842,2.61374,272.67226,2.6109,-0.12186,1004.8911719,1007.0413394,26.95599,28.30145,0.0,1e-05
2015-08-11 01:30:00,26.58041,0.01848,28.98682,2.61136,267.68186,2.60923,0.10562,1004.8517969,1007.0024006,26.88232,28.24236,0.0,0.0
2015-08-11 01:40:00,26.55544,0.01837,28.81905,2.63093,265.57367,2.62308,0.20305,1004.8454688,1006.9963812,26.8532,28.18328,0.0,0.0
2015-08-11 01:50:00,26.58676,0.0182,28.55909,2.58614,266.08702,2.58011,0.17648,1004.8157812,1006.9666259,26.84255,28.15667,0.0,0.0
2015-08-11 02:00:00,26.497,0.01807,28.36025,2.75874,262.02214,2.73204,0.38289,1004.7945312,1006.9461443,26.77542,28.10323,0.0,0.0
2015-08-11 02:10:00,26.46304,0.01796,28.18925,2.74873,259.07939,2.69895,0.52074,1004.6803125,1006.8320681,26.73437,28.0498,0.0,0.0
2015-08-11 02:20:00,26.48864,0.01782,27.9767,2.76752,257.08261,2.69748,0.61867,1004.7189062,1006.8707424,26.71203,27.99703,0.0,0.0
2015-08-11 02:30:00,26.47927,0.0177,27.79288,2.71936,259.02689,2.66964,0.51763,1004.6958594,1006.8478696,26.66714,27.94927,0.0,0.0
2015-08-11 02:40:00,26.45342,0.01762,27.67029,2.52851,260.28659,2.49226,0.42661,1004.6800781,1006.8323444,26.62777,27.90151,0.0,0.0
2015-08-11 02:50:00,26.43142,0.01761,27.65391,2.51687,255.20687,2.43345,0.64263,1004.6398438,1006.7921951,26.57986,27.85375,0.0,0.0
2015-08-11 03:00:00,26.42059,0.01755,27.56209,2.30669,255.93904,2.23757,0.56042,1004.6332031,1006.7856961,26.54086,27.80602,0.0,0.0
2015-08-11 03:10:00,26.3984,0.01747,27.43986,1.89339,262.41813,1.87684,0.24982,1004.6321875,1006.784942,26.5046,27.76205,0.0,0.0
2015-08-11 03:20:00,26.35735,0.01747,27.43999,1.55202,265.30435,1.54682,0.12705,1004.6370312,1006.7900914,26.46533,27.72,0.0,0.0
2015-08-11 03:30:00,26.32009,0.01754,27.54623,1.0607,261.61595,1.04936,0.15466,1004.611875,1006.7650584,26.44326,27.67794,0.0,0.0
2015-08-11 03:40:00,26.39968,0.0176,27.63759,0.64093,230.32984,0.49335,0.40915,1004.6017188,1006.7542297,26.84017,27.64672,0.0,0.0099
2015-08-11 03:50:00,26.51376,0.01763,27.68391,0.76022,188.24425,0.10901,0.75237,1004.6199219,1006.7716125,26.91091,27.65539,0.0,0.00673
2015-08-11 04:00:00,26.36669,0.01755,27.56316,0.90946,173.03751,-0.11024,0.90275,1004.6722656,1006.8252301,26.42526,27.63079,0.0,0.0
2015-08-11 04:10:00,26.27065,0.01738,27.30603,1.10703,160.9052,-0.36214,1.04612,1004.7680469,1006.9221293,26.37008,27.58874,0.0,0.0
2015-08-11 04:20:00,26.22766,0.01716,26.97216,1.33949,151.31363,-0.64297,1.17508,1004.8613281,1007.0162066,26.56439,27.55416,0.0,0.00323
2015-08-11 04:30:00,26.06576,0.01702,26.75976,1.64875,149.94707,-0.82569,1.4271,1004.9285938,1007.0849663,26.25146,27.51922,0.0,0.0
2015-08-11 04:40:00,25.85128,0.01701,26.74723,2.21617,149.56892,-1.12249,1.91087,1005.0329688,1007.191127,26.1387,27.4688,0.0,0.0
2015-08-11 04:50:00,25.62856,0.01675,26.35195,2.60886,143.95324,-1.53517,2.10936,1005.1414062,1007.3017474,26.01403,27.41235,0.0,0.0
2015-08-11 05:00:00,25.48565,0.01647,25.92635,2.88726,142.20065,-1.76959,2.2814,1005.2790625,1007.4411006,25.91351,27.3504,0.0,0.0
2015-08-11 05:10:00,25.39825,0.01642,25.85231,2.8856,142.84823,-1.74269,2.29993,1005.3817188,1007.5446767,25.83883,27.28555,0.0,0.0
2015-08-11 05:20:00,25.33355,0.01642,25.85497,2.87461,144.47917,-1.67015,2.33966,1005.4854688,1007.6491194,25.77908,27.22381,0.0,0.0
2015-08-11 05:30:00,25.25906,0.01641,25.84283,2.88045,142.47724,-1.75442,2.28452,1005.6099219,1007.7743941,25.71252,27.1647,0.0,0.0
2015-08-11 05:40:00,25.13247,0.01639,25.81366,2.92594,142.44402,-1.78347,2.31957,1005.6691406,1007.8346861,25.62155,27.10119,0.0,0.0
2015-08-11 05:50:00,25.06823,0.01638,25.79975,2.99808,145.24666,-1.70904,2.46327,1005.725,1007.8911459,25.65383,27.04043,0.0,0.0
2015-08-11 06:00:00,25.04446,0.01639,25.81587,3.23889,145.41524,-1.83848,2.66654,1005.7553906,1007.9217617,25.81164,26.99856,0.0,0.0
2015-08-11 06:10:00,25.09954,0.01641,25.84767,3.48399,146.20241,-1.93801,2.89522,1005.7984375,1007.9644746,26.05938,26.9811,0.0,0.0
2015-08-11 06:20:00,25.23046,0.01646,25.92489,3.66279,144.31765,-2.13647,2.97515,1005.8176562,1007.9827178,26.37924,26.99319,0.0,0.0
2015-08-11 06:30:00,25.41046,0.01646,25.926,3.77772,143.33745,-2.25568,3.03036,1005.8605469,1008.0243941,26.75915,27.03607,0.0,0.0
2015-08-11 06:40:00,25.63491,0.01644,25.89674,3.77583,141.09941,-2.37111,2.93849,1005.9157812,1008.078146,27.19659,27.11273,0.0,0.0
2015-08-11 06:50:00,25.89312,0.01643,25.88222,3.66811,141.22494,-2.29721,2.8597,1005.9478906,1008.1084683,27.67745,27.22311,0.0,0.0
2015-08-11 07:00:00,26.15432,0.01644,25.89733,3.52392,141.32409,-2.20215,2.7511,1005.9383594,1008.097016,28.18249,27.36724,0.0,0.0
2015-08-11 07:10:00,26.43594,0.01643,25.88161,3.41436,141.44776,-2.12792,2.67017,1005.9236719,1008.0802786,28.70895,27.54211,0.0,0.0
2015-08-11 07:20:00,26.69085,0.01643,25.88145,3.37444,142.29816,-2.06365,2.66987,1005.9172656,1008.0720232,29.23889,27.74566,0.0,0.0
2015-08-11 07:30:00,26.95147,0.01645,25.91253,3.30945,142.93961,-1.99446,2.64094,1005.931875,1008.0847645,29.80184,27.97601,0.0,0.0
2015-08-11 07:40:00,27.2178,0.01649,25.9737,3.19483,141.87228,-1.97254,2.51317,1005.9234375,1008.0743459,30.37515,28.23184,0.0,0.0
2015-08-11 07:50:00,27.4895,0.01651,26.00455,3.15374,140.64018,-2.00006,2.4384,1005.9297656,1008.0787156,30.94073,28.51028,0.0,0.0
2015-08-11 08:00:00,27.73312,0.01655,26.06591,3.2667,138.99892,-2.14319,2.46537,1005.9289844,1008.076139,31.48138,28.80688,0.0,0.0
2015-08-11 08:10:00,27.96276,0.01657,26.0959,3.44059,138.24883,-2.29108,2.56683,1005.9021875,1008.0476197,32.02755,29.11843,0.0,0.0
2015-08-11 08:20:00,28.2088,0.01662,26.17235,3.57145,136.52454,-2.45731,2.59169,1005.8925781,1008.0361715,32.57504,29.44332,0.0,0.0
2015-08-11 08:30:00,28.45001,0.01665,26.2178,3.65771,135.54808,-2.56153,2.61101,1005.8709375,1008.0127298,33.14501,29.78085,0.0,0.0
2015-08-11 08:40:00,28.7243,0.01664,26.19931,3.71201,135.15754,-2.61756,2.63199,1005.7496875,1007.8892866,33.70764,30.13076,0.0,0.0
2015-08-11 08:50:00,28.97039,0.01663,26.18279,3.76385,136.5567,-2.58816,2.73276,1005.7041406,1007.8419111,34.26632,30.49194,0.0,0.0
2015-08-11 09:00:00,29.169,0.01656,26.07396,3.73913,138.37209,-2.48387,2.79491,1005.6469531,1007.7832866,34.87087,30.8626,0.0,0.0
2015-08-11 09:10:00,29.42089,0.01652,26.01184,3.15839,141.59912,-1.96186,2.47518,1005.6167188,1007.7512593,35.54614,31.25045,0.0,0.0
2015-08-11 09:20:00,29.74862,0.01638,25.7934,2.93718,140.20454,-1.87994,2.25674,1005.4739844,1007.6060907,36.1545,31.65109,0.0,0.0
2015-08-11 09:30:00,29.98818,0.01624,25.57747,2.6187,153.24439,-1.1789,2.33833,1005.4314844,1007.5619943,36.77847,32.06219,0.0,0.00161
2015-08-11 09:40:00,30.31451,0.01619,25.49641,2.14942,169.91915,-0.37623,2.11624,1005.2613281,1007.3892486,37.37328,32.48083,0.0,0.00246
2015-08-11 09:50:00,30.6213,0.01619,25.49304,2.31071,170.8647,-0.36686,2.2814,1005.1282031,1007.2536908,38.07049,32.90713,0.0,0.05373
2015-08-11 10:00:00,30.04598,0.01616,25.44605,1.3608,189.98982,0.23606,1.34017,1005.0910938,1007.2205789,33.79385,33.17809,0.00296,0.30188
2015-08-11 10:10:00,29.62106,0.01637,25.76792,1.31489,341.5575,0.41597,-1.24736,1005.0789844,1007.2111649,32.94323,33.05444,0.01731,0.61277
2015-08-11 10:20:00,29.37924,0.01642,25.8421,3.41211,24.01658,-1.38873,-3.11672,1004.9816406,1007.1152561,32.98705,32.95489,0.04035,0.54216
