Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.38816,1.46993,-0.00047,0.00012,-0.08141
2015-08-11 02:00:00,0.0,1.36719,1.45839,-0.00103,9e-05,-0.09025
2015-08-11 03:00:00,0.0,1.35383,1.44806,-0.00087,7e-05,-0.09343
2015-08-11 04:00:00,0.0,1.34779,1.44014,-0.00639,0.00053,-0.08649
2015-08-11 05:00:00,0.0,1.3431,1.43231,-0.00443,0.00033,-0.08511
2015-08-11 06:00:00,0.01404,1.35475,1.43018,-0.01496,0.00151,-0.04794
2015-08-11 07:00:00,0.40483,1.43271,1.46538,0.0967,0.006,0.26946
2015-08-11 08:00:00,1.06083,1.39874,1.52188,0.35605,0.01015,0.57148
2015-08-11 09:00:00,1.70469,1.41266,1.59971,0.6103,0.01462,0.89272
2015-08-11 10:00:00,2.26742,1.42617,1.68318,0.86477,0.01998,1.12565
2015-08-11 11:00:00,2.68918,1.47095,1.76256,1.11874,0.02397,1.25487
2015-08-11 12:00:00,2.94916,1.49702,1.81766,1.39427,0.02769,1.20657
2015-08-11 13:00:00,3.02425,1.5014,1.831,1.67666,0.03011,0.98788
2015-08-11 14:00:00,2.90095,1.5042,1.82381,1.78389,0.0281,0.76935
2015-08-11 15:00:00,2.59137,1.53978,1.80057,1.73117,0.02443,0.57498
2015-08-11 16:00:00,2.12648,1.56293,1.76346,1.53014,0.02135,0.37447
2015-08-11 17:00:00,1.54159,1.54164,1.70942,1.22263,0.01608,0.13509
2015-08-11 18:00:00,0.89923,1.52882,1.6492,0.83891,0.01106,-0.07111
2015-08-11 19:00:00,0.27383,1.52831,1.58406,0.47641,0.00546,-0.26379
2015-08-11 20:00:00,0.00066,1.53089,1.53952,0.25581,0.00257,-0.26636
2015-08-11 21:00:00,0.0,1.54565,1.52205,0.16545,0.00187,-0.14372
2015-08-11 22:00:00,0.0,1.52498,1.5082,0.11017,0.0015,-0.09489
2015-08-11 23:00:00,0.0,1.57706,1.50322,0.08688,0.00147,-0.0145
2015-08-12 00:00:00,0.0,1.52288,1.49367,0.05334,0.00162,-0.02574
