Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.56695,1.46868,0.01384,0.00156,0.08287
2015-08-11 02:00:00,0.0,1.44945,1.45231,0.00154,7e-05,-0.00448
2015-08-11 03:00:00,0.0,1.42797,1.44197,-0.00082,-0.00043,-0.01275
2015-08-11 04:00:00,0.0,1.42383,1.43414,-0.00233,-0.00062,-0.00737
2015-08-11 05:00:00,0.0,1.41716,1.42758,-0.00958,0.00072,-0.00156
2015-08-11 06:00:00,0.0135,1.41451,1.42309,-0.01344,0.00228,0.01609
2015-08-11 07:00:00,0.40079,1.41449,1.4468,0.10132,0.00662,0.26055
2015-08-11 08:00:00,1.05342,1.40406,1.50142,0.32322,0.01558,0.61727
2015-08-11 09:00:00,1.69227,1.41765,1.57247,0.55886,0.02675,0.95185
2015-08-11 10:00:00,2.24907,1.45283,1.65195,0.79738,0.03861,1.21395
2015-08-11 11:00:00,2.67,1.48964,1.72767,1.01469,0.04891,1.36837
2015-08-11 12:00:00,2.93778,1.48888,1.78022,1.26431,0.05963,1.3225
2015-08-11 13:00:00,3.00387,1.52137,1.79784,1.55058,0.05955,1.11727
2015-08-11 14:00:00,2.88056,1.53925,1.78923,1.70624,0.05588,0.86847
2015-08-11 15:00:00,2.57531,1.55092,1.77102,1.62427,0.05151,0.67942
2015-08-11 16:00:00,2.11475,1.54508,1.74947,1.31409,0.04799,0.54827
2015-08-11 17:00:00,1.54808,1.5169,1.70955,0.9891,0.04173,0.3246
2015-08-11 18:00:00,0.90858,1.50137,1.64758,0.70664,0.03093,0.0248
2015-08-11 19:00:00,0.27466,1.48621,1.5802,0.38524,0.01914,-0.2237
2015-08-11 20:00:00,0.00067,1.56377,1.5453,0.16569,0.01166,-0.15821
2015-08-11 21:00:00,0.0,1.58258,1.52699,0.11039,0.00888,-0.06368
2015-08-11 22:00:00,0.0,1.58341,1.51227,0.07718,0.01031,-0.01635
2015-08-11 23:00:00,0.0,1.5705,1.50125,0.04401,0.00832,0.01692
2015-08-12 00:00:00,0.0,1.56997,1.49272,0.02945,0.00677,0.04103
