Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.41559,1.47495,0.04606,0.00126,-0.10668
2015-08-11 02:00:00,0.0,1.41535,1.47028,0.02367,0.00087,-0.07947
2015-08-11 03:00:00,0.0,1.41304,1.46568,0.01558,0.001,-0.06922
2015-08-11 04:00:00,0.0,1.41263,1.46085,0.01368,0.00137,-0.06327
2015-08-11 05:00:00,0.0,1.40727,1.45328,0.04142,0.00179,-0.08923
2015-08-11 06:00:00,0.01392,1.38803,1.44351,0.06822,0.00166,-0.11144
2015-08-11 07:00:00,0.40267,1.38898,1.46528,0.19839,0.004,0.12399
2015-08-11 08:00:00,1.05038,1.41426,1.52275,0.43748,0.00849,0.49591
2015-08-11 09:00:00,1.69287,1.44033,1.59408,0.72152,0.01344,0.80416
2015-08-11 10:00:00,2.25145,1.50567,1.68338,0.93614,0.01897,1.11863
2015-08-11 11:00:00,2.67473,1.51999,1.75885,1.20412,0.02334,1.2084
2015-08-11 12:00:00,2.92413,1.54968,1.8048,1.51979,0.0253,1.12392
2015-08-11 13:00:00,2.86735,1.56459,1.80902,1.73333,0.02534,0.86426
2015-08-11 14:00:00,2.42639,1.6076,1.79276,1.6125,0.02237,0.60636
2015-08-11 15:00:00,0.99488,1.67043,1.70443,0.88798,0.01412,0.05878
2015-08-11 16:00:00,1.6322,1.60565,1.70913,1.13444,0.02735,0.36694
2015-08-11 17:00:00,0.48566,1.63149,1.59742,0.65162,0.04751,-0.17941
2015-08-11 18:00:00,0.54554,1.57508,1.59255,0.51374,0.05693,-0.04261
2015-08-11 19:00:00,0.20413,1.55925,1.56143,0.30265,0.04192,-0.14262
2015-08-11 20:00:00,0.00066,1.50575,1.53011,0.15044,0.024,-0.19814
2015-08-11 21:00:00,0.0,1.48519,1.51624,0.08096,0.02481,-0.13681
2015-08-11 22:00:00,0.0,1.50624,1.5041,0.07845,0.02683,-0.10313
2015-08-11 23:00:00,0.0,1.51649,1.49795,0.05563,0.02112,-0.05821
2015-08-12 00:00:00,0.0,1.51024,1.48835,0.06903,0.02139,-0.06853
