Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.47091,1.47992,0.01845,0.00279,-0.03025
2015-08-11 02:00:00,0.0,1.46082,1.47281,0.0167,0.00258,-0.03128
2015-08-11 03:00:00,0.0,1.46032,1.46691,0.01735,0.00355,-0.02749
2015-08-11 04:00:00,0.0,1.45534,1.46061,0.02052,0.00395,-0.02975
2015-08-11 05:00:00,0.0,1.44654,1.4519,0.04461,0.00394,-0.05391
2015-08-11 06:00:00,0.01337,1.44204,1.44706,0.04206,0.00379,-0.0375
2015-08-11 07:00:00,0.39481,1.45027,1.47156,0.14921,0.01081,0.21351
2015-08-11 08:00:00,1.03876,1.4653,1.52822,0.36404,0.02138,0.59042
2015-08-11 09:00:00,1.53886,1.50201,1.5935,0.55852,0.03074,0.85811
2015-08-11 10:00:00,1.27363,1.60829,1.60628,0.55155,0.03269,0.6914
2015-08-11 11:00:00,2.03624,1.56575,1.66492,0.9264,0.06008,0.95059
2015-08-11 12:00:00,2.12369,1.60618,1.70472,1.0233,0.07878,0.92308
2015-08-11 13:00:00,0.98602,1.63283,1.6132,0.71925,0.06724,0.21916
2015-08-11 14:00:00,0.94992,1.61293,1.56227,0.5803,0.21289,0.2074
2015-08-11 15:00:00,1.30737,1.58599,1.60814,0.74756,0.09776,0.4399
2015-08-11 16:00:00,1.25777,1.58405,1.61063,0.75731,0.09319,0.38069
2015-08-11 17:00:00,0.94395,1.59282,1.59425,0.62802,0.08333,0.23118
2015-08-11 18:00:00,0.40962,1.62171,1.55918,0.34084,0.06782,0.06349
2015-08-11 19:00:00,0.11872,1.58984,1.53066,0.18651,0.04683,-0.05545
2015-08-11 20:00:00,0.00065,1.58027,1.50885,0.11436,0.03337,-0.07567
2015-08-11 21:00:00,0.0,1.4826,1.49182,0.05781,0.02635,-0.09339
2015-08-11 22:00:00,0.0,1.4509,1.47882,0.03547,0.01962,-0.08301
2015-08-11 23:00:00,0.0,1.44687,1.46985,0.01805,0.01597,-0.05699
2015-08-12 00:00:00,0.0,1.45728,1.46445,0.00563,0.01073,-0.02354
