Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.42789,1.43853,-0.01162,0.00134,-0.00036
2015-08-11 02:00:00,0.0,1.41873,1.42731,-0.00452,9e-05,-0.00415
2015-08-11 03:00:00,0.0,1.41324,1.41869,-0.00812,0.00011,0.00256
2015-08-11 04:00:00,0.0,1.4098,1.41274,-0.02099,0.00034,0.0177
2015-08-11 05:00:00,0.0,1.40715,1.40698,-0.02332,0.00018,0.02331
2015-08-11 06:00:00,0.01378,1.3955,1.40342,-0.03543,0.0013,0.03999
2015-08-11 07:00:00,0.40223,1.38814,1.4307,0.04332,0.00836,0.30799
2015-08-11 08:00:00,1.05611,1.39273,1.48936,0.25617,0.01918,0.68412
2015-08-11 09:00:00,1.69889,1.41071,1.56392,0.49762,0.02827,1.01979
2015-08-11 10:00:00,2.26512,1.43088,1.64158,0.76847,0.03862,1.24732
2015-08-11 11:00:00,2.69025,1.45077,1.71322,1.01515,0.04744,1.36521
2015-08-11 12:00:00,2.94729,1.4963,1.77249,1.233,0.05353,1.38457
2015-08-11 13:00:00,3.01982,1.51697,1.78594,1.5587,0.05893,1.13322
2015-08-11 14:00:00,2.90457,1.5087,1.79364,1.56954,0.05778,0.99231
2015-08-11 15:00:00,2.60834,1.49224,1.77591,1.51402,0.05552,0.75514
2015-08-11 16:00:00,2.13356,1.51299,1.73524,1.39586,0.04207,0.47338
2015-08-11 17:00:00,1.53877,1.53985,1.68562,1.11665,0.03301,0.24334
2015-08-11 18:00:00,0.6489,1.59416,1.61913,0.62502,0.02308,-0.02416
2015-08-11 19:00:00,0.07815,1.59757,1.56181,0.27863,0.01739,-0.18211
2015-08-11 20:00:00,0.00066,1.50216,1.52399,0.14703,0.01177,-0.17997
2015-08-11 21:00:00,0.0,1.50664,1.50455,0.08451,0.00729,-0.08971
2015-08-11 22:00:00,0.0,1.47795,1.48719,0.04306,0.00449,-0.05679
2015-08-11 23:00:00,0.0,1.47676,1.47606,0.01138,0.00282,-0.0135
2015-08-12 00:00:00,0.0,1.46815,1.46595,-0.00058,0.00166,0.00111
