Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-11 01:00:00,0.0,1.47527,1.48573,0.06152,0.00346,-0.07544
2015-08-11 02:00:00,0.0,1.47206,1.47961,0.04937,0.00269,-0.05961
2015-08-11 03:00:00,0.0,1.46978,1.47401,0.04417,0.00282,-0.05122
2015-08-11 04:00:00,0.0,1.46697,1.46925,0.03845,0.00226,-0.04298
2015-08-11 05:00:00,0.0,1.51598,1.46997,0.03481,0.00259,0.00861
2015-08-11 06:00:00,0.01162,1.48511,1.46686,0.02255,0.00249,0.00484
2015-08-11 07:00:00,0.39509,1.46987,1.49046,0.14266,0.01086,0.221
2015-08-11 08:00:00,0.81472,1.55095,1.53803,0.29551,0.01876,0.51336
2015-08-11 09:00:00,1.41174,1.53107,1.59449,0.52379,0.03194,0.79259
2015-08-11 10:00:00,2.07802,1.56299,1.67198,0.84974,0.04837,1.07092
2015-08-11 11:00:00,2.51154,1.54542,1.72667,1.1668,0.05923,1.10427
2015-08-11 12:00:00,1.00339,1.6211,1.64585,0.79375,0.03647,0.14842
2015-08-11 13:00:00,0.2994,1.62069,1.53901,0.53105,0.05404,-0.20402
2015-08-11 14:00:00,2.80216,1.57702,1.69952,1.33871,0.16988,1.17108
2015-08-11 15:00:00,1.68137,1.60478,1.65988,1.02919,0.12484,0.47225
2015-08-11 16:00:00,0.30448,1.61844,1.53838,0.53346,0.08594,-0.23487
2015-08-11 17:00:00,0.20929,1.60144,1.48859,0.30598,0.26666,-0.2505
2015-08-11 18:00:00,0.35041,1.60508,1.52825,0.22984,0.08553,0.11187
2015-08-11 19:00:00,0.15061,1.59123,1.51559,0.13037,0.05513,0.04075
2015-08-11 20:00:00,0.00053,1.49381,1.49458,0.04523,0.03094,-0.07641
2015-08-11 21:00:00,0.0,1.46901,1.4845,0.02142,0.02836,-0.06527
2015-08-11 22:00:00,0.0,1.45447,1.47623,0.01854,0.01772,-0.05802
2015-08-11 23:00:00,0.0,1.44142,1.46973,0.00531,0.01259,-0.04622
2015-08-12 00:00:00,0.0,1.43187,1.4613,0.01105,0.02001,-0.06049
