Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.41132,1.42726,-0.00125,-1e-05,-0.01468
2015-08-23 02:00:00,0.0,1.40908,1.4211,-0.00299,-0.00018,-0.00886
2015-08-23 03:00:00,0.0,1.40885,1.41648,-0.00867,0.00207,-0.00103
2015-08-23 04:00:00,0.0,1.40443,1.4131,-0.01679,0.00362,0.0045
2015-08-23 05:00:00,0.0,1.4044,1.40891,-0.01497,0.00071,0.00975
2015-08-23 06:00:00,0.00241,1.40507,1.40565,-0.01261,-0.00244,0.01688
2015-08-23 07:00:00,0.30482,1.40601,1.43742,0.01994,0.03044,0.22304
2015-08-23 08:00:00,0.93014,1.4183,1.50071,0.17703,0.11529,0.55542
2015-08-23 09:00:00,1.55551,1.42529,1.55865,0.46311,0.20442,0.75462
2015-08-23 10:00:00,2.10207,1.43506,1.6133,0.75999,0.29119,0.87265
2015-08-23 11:00:00,2.51729,1.44428,1.6545,1.07288,0.35053,0.88366
2015-08-23 12:00:00,2.77113,1.44391,1.67545,1.31844,0.40965,0.81151
2015-08-23 13:00:00,2.8414,1.44471,1.69028,1.41259,0.43414,0.7491
2015-08-23 14:00:00,2.72349,1.44345,1.69193,1.40742,0.42515,0.64243
2015-08-23 15:00:00,2.42116,1.45127,1.67951,1.30255,0.3857,0.50467
2015-08-23 16:00:00,1.96268,1.457,1.65203,1.11721,0.31686,0.33357
2015-08-23 17:00:00,1.38928,1.45528,1.61341,0.80239,0.26405,0.16471
2015-08-23 18:00:00,0.75217,1.44642,1.56456,0.49306,0.17028,-0.02931
2015-08-23 19:00:00,0.16279,1.43646,1.51548,0.18319,0.07513,-0.17455
2015-08-23 20:00:00,0.0,1.42774,1.48833,0.05076,0.03853,-0.14987
2015-08-23 21:00:00,0.0,1.45365,1.47451,0.03177,0.03268,-0.08531
2015-08-23 22:00:00,0.0,1.45565,1.46463,-0.00326,0.01507,-0.02079
2015-08-23 23:00:00,0.0,1.45072,1.45436,-0.00771,0.00582,-0.00174
2015-08-24 00:00:00,0.0,1.4577,1.44696,-0.00316,0.002,0.01189
