Time,Temperature [°C],Mixing Ratio [kg/kg],Vapor Pressure [hPa],Wind Speed [m/s],Wind Direction [°],u [m/s],v [m/s],Surface Pressure [hPa],Sea Level Pressure [hPa],Skin Temperature [°C],Top Soil Layer Temperature [°C],Rainfall [mm],Cloud Water [kg/m^2]
2015-08-23 00:10:00,26.02532,0.01833,28.74668,1.41207,5.10393,-0.12562,-1.40647,1004.4470312,1004.8475885,26.21624,28.50997,0.0,0.0
2015-08-23 00:20:00,25.95648,0.01832,28.7314,1.4739,6.35329,-0.1631,-1.46485,1004.445625,1004.8462764,26.15197,28.46255,0.0,0.0
2015-08-23 00:30:00,25.90872,0.01832,28.73445,1.41912,3.61407,-0.08945,-1.4163,1004.5523438,1004.9531017,26.09631,28.41512,0.0,0.0
2015-08-23 00:40:00,25.8757,0.01826,28.64403,1.46654,357.84231,0.05521,-1.4655,1004.5875781,1004.9884089,26.04763,28.3677,0.0,1e-05
2015-08-23 00:50:00,25.83517,0.01809,28.38633,1.65299,350.92023,0.26086,-1.63227,1004.6385156,1005.0394622,26.00442,28.32031,0.0,0.0
2015-08-23 01:00:00,25.77819,0.01802,28.27939,1.89698,349.67383,0.34004,-1.86626,1004.6316406,1005.0326778,25.95944,28.27288,0.0,0.0
2015-08-23 01:10:00,25.73614,0.01801,28.26522,1.99856,356.37216,0.12646,-1.99455,1004.6703906,1005.0715021,25.91293,28.22549,0.0,0.0
2015-08-23 01:20:00,25.70455,0.01798,28.21895,2.09018,5.78584,-0.21071,-2.07953,1004.6522656,1005.0534196,25.86651,28.18038,0.0,0.0
2015-08-23 01:30:00,25.68093,0.01799,28.23525,2.14883,11.94267,-0.44466,-2.10232,1004.6892969,1005.0904949,25.84887,28.13705,0.00021,0.00665
2015-08-23 01:40:00,25.76629,0.01795,28.175,2.21788,9.45425,-0.36431,-2.18775,1004.7167188,1005.1178229,26.36041,28.10256,0.0022,0.04675
2015-08-23 01:50:00,25.68017,0.01775,27.86943,2.54668,6.29953,-0.27944,-2.53131,1004.7040625,1005.1053256,26.19747,28.08718,0.00011,0.00117
2015-08-23 02:00:00,25.51104,0.0178,27.94689,2.31197,3.4337,-0.13847,-2.30782,1004.7452344,1005.1467291,25.71212,28.04189,0.00038,0.00029
2015-08-23 02:10:00,25.49124,0.01788,28.07066,1.92597,0.18453,-0.0062,-1.92596,1004.8051562,1005.2066821,25.65267,27.99856,8e-05,3e-05
2015-08-23 02:20:00,25.45229,0.01795,28.17955,1.58114,358.70825,0.03564,-1.58074,1004.8791406,1005.2807315,25.59249,27.95803,0.0,0.0
2015-08-23 02:30:00,25.42697,0.01794,28.16564,0.9828,0.26469,-0.00454,-0.98279,1004.9273438,1005.3289904,25.55081,27.92178,0.0,0.0
2015-08-23 02:40:00,25.40444,0.01788,28.07498,0.40576,350.45089,0.06731,-0.40014,1004.9598438,1005.3615483,25.31332,27.89199,0.0,0.0
2015-08-23 02:50:00,25.41631,0.01786,28.04524,0.1439,11.06904,-0.02763,-0.14122,1004.9880469,1005.3897515,25.26028,27.86923,0.0,0.0
2015-08-23 03:00:00,25.36373,0.01781,27.96911,0.28553,16.06858,-0.07903,-0.27438,1004.9952344,1005.3970248,25.24847,27.84649,0.0,0.0
2015-08-23 03:10:00,25.34927,0.0178,27.95359,0.63963,19.33343,-0.21176,-0.60356,1004.9861719,1005.3879806,25.39126,27.8175,0.0,0.0
2015-08-23 03:20:00,25.29006,0.01769,27.78672,0.90409,27.78024,-0.42138,-0.79989,1005.0260156,1005.4279466,25.35558,27.78243,0.0,0.0
2015-08-23 03:30:00,25.24917,0.01764,27.71193,1.02389,27.87214,-0.47867,-0.90511,1005.0834375,1005.4854587,25.32424,27.74734,0.0,0.0
2015-08-23 03:40:00,25.2131,0.0177,27.80435,1.07144,22.75141,-0.41436,-0.98807,1005.11125,1005.5133164,25.28765,27.71224,0.0,0.0
2015-08-23 03:50:00,25.18954,0.01782,27.98681,1.03495,21.57224,-0.38052,-0.96245,1005.0826562,1005.4847138,25.25115,27.67715,0.0,0.0
2015-08-23 04:00:00,25.18096,0.018,28.26478,1.01183,17.9634,-0.31206,-0.96251,1005.1974219,1005.5994933,25.2192,27.64218,0.0,0.0
2015-08-23 04:10:00,25.11648,0.0181,28.42103,0.85451,11.74092,-0.17388,-0.83663,1005.3270312,1005.7292171,25.07385,27.6116,0.0,0.0
2015-08-23 04:20:00,25.10607,0.01826,28.66696,0.6182,350.77692,0.09908,-0.6102,1005.3922656,1005.7944528,24.93835,27.58474,0.0,0.0
2015-08-23 04:30:00,25.10009,0.01829,28.71405,0.61951,333.89022,0.27264,-0.55629,1005.4391406,1005.8413473,24.96603,27.55789,0.0,0.0
2015-08-23 04:40:00,25.1148,0.01822,28.61083,0.83788,349.19735,0.15704,-0.82303,1005.56375,1005.9660037,25.09207,27.52972,0.0,0.0
2015-08-23 04:50:00,25.03314,0.0179,28.12436,1.14934,3.84921,-0.07716,-1.14675,1005.6344531,1006.036923,25.03555,27.49563,0.0,0.0
2015-08-23 05:00:00,24.96728,0.01766,27.76121,1.21283,12.41264,-0.2607,-1.18448,1005.7622656,1006.164934,24.96758,27.46053,0.0,0.0
2015-08-23 05:10:00,24.87682,0.0175,27.52119,0.97836,11.50034,-0.19506,-0.95872,1005.9307812,1006.3336782,24.82754,27.42812,0.0,0.0
2015-08-23 05:20:00,24.80773,0.01747,27.47776,0.70046,3.25918,-0.03982,-0.69933,1006.0210156,1006.4240495,24.68511,27.40225,0.0,0.0
2015-08-23 05:30:00,24.78463,0.01751,27.54053,0.56639,1.20009,-0.01186,-0.56627,1006.07875,1006.4818285,24.59902,27.37643,0.0,0.0
2015-08-23 05:40:00,24.75884,0.01753,27.57297,0.4774,358.47246,0.01273,-0.47723,1006.1460938,1006.5492294,24.55282,27.35064,0.0,0.0
2015-08-23 05:50:00,24.74404,0.01755,27.60422,0.38106,2.47044,-0.01643,-0.38071,1006.1701562,1006.5733166,24.49767,27.32482,0.0,0.0
2015-08-23 06:00:00,24.74963,0.01753,27.57429,0.2255,13.2366,-0.05163,-0.21951,1006.194375,1006.5975424,24.72936,27.30395,0.0,0.0
2015-08-23 06:10:00,24.92071,0.01756,27.62114,0.08352,176.36085,-0.0053,0.08335,1006.2288281,1006.6317705,25.30633,27.29223,0.0,0.0
2015-08-23 06:20:00,25.12408,0.01754,27.59057,0.22001,177.04428,-0.01134,0.21971,1006.2297656,1006.6324385,25.74624,27.30139,0.0,0.0
2015-08-23 06:30:00,25.31307,0.01748,27.49869,0.18462,151.00891,-0.08948,0.16149,1006.226875,1006.6293063,26.20931,27.33596,0.0,0.0
2015-08-23 06:40:00,25.54287,0.01739,27.36142,0.14613,119.64911,-0.127,0.07229,1006.24375,1006.6459002,26.74511,27.39535,0.0,0.00363
2015-08-23 06:50:00,25.75445,0.01728,27.19333,0.20667,120.85073,-0.17743,0.10598,1006.2546875,1006.656584,27.21725,27.47891,0.0,0.0
2015-08-23 07:00:00,25.90661,0.01717,27.02453,0.44097,127.55223,-0.3496,0.26876,1006.2417188,1006.6434323,27.69946,27.58694,0.0,0.0
2015-08-23 07:10:00,25.82806,0.01713,26.96193,0.74635,134.05242,-0.5364,0.51895,1006.1922656,1006.5940746,28.09832,27.71383,0.0,0.0
2015-08-23 07:20:00,25.94622,0.01707,26.86775,0.69259,145.56616,-0.39163,0.57124,1006.1072656,1006.5088964,28.60281,27.85296,0.0,0.0
2015-08-23 07:30:00,26.18432,0.017,26.76021,0.30166,83.96437,-0.29999,-0.03172,1006.0961719,1006.4974957,29.15893,28.01345,0.0,0.0
2015-08-23 07:40:00,26.43759,0.01673,26.34734,1.2125,359.9954,0.0001,-1.2125,1006.1348438,1006.5359091,29.62707,28.19039,0.0,0.0
2015-08-23 07:50:00,26.60854,0.0163,25.68765,1.94761,355.048,0.16812,-1.94034,1006.1425,1006.5434437,30.06103,28.37893,0.0,0.0
2015-08-23 08:00:00,26.74777,0.01595,25.14942,2.31872,354.74773,0.21226,-2.30899,1006.1246875,1006.5255227,30.5028,28.57696,0.0,0.0
2015-08-23 08:10:00,26.85311,0.01591,25.08872,2.45075,353.52113,0.27653,-2.43509,1006.1567188,1006.5574356,30.97225,28.78488,0.0,0.0
2015-08-23 08:20:00,26.99105,0.01582,24.94791,2.5259,350.3785,0.42218,-2.49037,1006.059375,1006.4598907,31.44259,29.00137,0.0,0.0
2015-08-23 08:30:00,27.19058,0.01546,24.39148,2.6851,349.02929,0.51099,-2.63603,1005.9571094,1006.3574053,31.93118,29.22677,0.0,0.0
2015-08-23 08:40:00,27.39422,0.01526,24.08372,2.70692,346.14889,0.64804,-2.62821,1005.9664844,1006.3665611,32.45385,29.4627,0.0,0.0
2015-08-23 08:50:00,27.47778,0.01547,24.40707,2.70533,342.74239,0.80259,-2.58354,1005.965,1006.3649142,32.90783,29.70547,0.0,0.0
2015-08-23 09:00:00,27.51644,0.01589,25.05247,2.78479,342.02109,0.85957,-2.64881,1005.935625,1006.3353746,33.33117,29.94991,0.0,0.0
2015-08-23 09:10:00,27.62509,0.01602,25.25058,2.8842,343.55422,0.81654,-2.7662,1005.8673438,1006.2668904,33.77505,30.19641,0.0,0.0
2015-08-23 09:20:00,27.74468,0.01574,24.8191,2.99591,341.62152,0.94459,-2.8431,1005.8252344,1006.224673,34.1856,30.44555,0.0,0.0
2015-08-23 09:30:00,27.90478,0.01532,24.17225,3.17441,340.03867,1.0837,-2.9837,1005.8042969,1006.2036161,34.58032,30.69576,0.0,0.0
2015-08-23 09:40:00,28.06988,0.01494,23.58608,3.35011,340.47222,1.11982,-3.15741,1005.7757812,1006.1749619,34.99349,30.94668,0.0,0.0
2015-08-23 09:50:00,28.2076,0.01504,23.7386,3.34546,340.24745,1.13063,-3.14862,1005.7071875,1006.1061344,35.41705,31.20028,0.0,0.0
2015-08-23 10:00:00,28.30505,0.01543,24.33826,3.49257,341.02007,1.13591,-3.30269,1005.6653125,1006.0640198,35.76348,31.45077,0.0,0.0
2015-08-23 10:10:00,28.40316,0.01561,24.61491,3.77417,339.67187,1.31113,-3.53911,1005.6525,1006.0510291,36.0632,31.69546,0.0,0.0
2015-08-23 10:20:00,28.49795,0.01578,24.8762,3.99608,339.32682,1.41076,-3.73877,1005.6463281,1006.0446886,36.37045,31.93353,0.0,0.0
2015-08-23 10:30:00,28.56912,0.01596,25.1514,4.22982,339.90556,1.45323,-3.97234,1005.5879688,1005.9861688,36.63137,32.16464,0.0,0.0
2015-08-23 10:40:00,28.63723,0.01591,25.07369,4.369,339.39171,1.53779,-4.08942,1005.5527344,1005.9508426,36.91262,32.38906,0.0,0.0
2015-08-23 10:50:00,28.67703,0.01611,25.37988,4.54562,338.07614,1.69722,-4.21689,1005.5110156,1005.9090067,37.11334,32.60589,0.0,0.0
2015-08-23 11:00:00,28.63119,0.01639,25.80956,4.89302,340.24188,1.65409,-4.60496,1005.5069531,1005.9049357,37.23943,32.8085,0.0,0.0
2015-08-23 11:10:00,28.68047,0.01654,26.03746,5.05093,339.82742,1.74181,-4.7411,1005.4222656,1005.8201137,37.42834,33.00021,0.0,0.0
2015-08-23 11:20:00,28.66699,0.01677,26.3903,5.23054,338.48791,1.91803,-4.86618,1005.4328906,1005.8307054,37.56783,33.18215,0.0,0.0
