Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.47897,1.45134,0.00034,0.00207,0.02522
2015-08-23 02:00:00,0.0,1.44527,1.44205,-0.00412,-0.00055,0.00789
2015-08-23 03:00:00,0.0,1.47675,1.44233,-0.00366,0.00337,0.0347
2015-08-23 04:00:00,0.0,1.58618,1.45286,0.00811,0.01467,0.11054
2015-08-23 05:00:00,0.0,1.55378,1.44678,0.01948,0.01037,0.07716
2015-08-23 06:00:00,0.00239,1.44729,1.43365,-0.00332,-0.00363,0.023
2015-08-23 07:00:00,0.18949,1.52874,1.45728,0.0334,0.0323,0.19524
2015-08-23 08:00:00,0.50135,1.54857,1.48744,0.13787,0.08681,0.3378
2015-08-23 09:00:00,0.39969,1.58443,1.48542,0.15374,0.07839,0.26658
2015-08-23 10:00:00,0.42883,1.57909,1.49218,0.15054,0.08809,0.27712
2015-08-23 11:00:00,0.89793,1.57998,1.52584,0.31008,0.17846,0.46354
2015-08-23 12:00:00,2.76797,1.44928,1.64821,1.07008,0.42656,1.07239
2015-08-23 13:00:00,2.83862,1.44711,1.67278,1.28329,0.4358,0.89386
2015-08-23 14:00:00,2.72005,1.44493,1.68022,1.33017,0.42844,0.72615
2015-08-23 15:00:00,2.42188,1.4406,1.67044,1.24156,0.39975,0.55073
2015-08-23 16:00:00,1.96818,1.43376,1.64618,1.06226,0.33289,0.36062
2015-08-23 17:00:00,1.39481,1.42476,1.60929,0.78165,0.25586,0.17277
2015-08-23 18:00:00,0.75676,1.42042,1.56339,0.44862,0.17472,-0.00955
2015-08-23 19:00:00,0.16441,1.42435,1.51301,0.182,0.07601,-0.18226
2015-08-23 20:00:00,0.0,1.41614,1.48474,0.06966,0.03734,-0.17561
2015-08-23 21:00:00,0.0,1.40846,1.47127,0.01888,0.01786,-0.09955
2015-08-23 22:00:00,0.0,1.40197,1.45905,-0.00265,0.00697,-0.06141
2015-08-23 23:00:00,0.0,1.38993,1.44386,-0.00362,-0.00236,-0.04795
2015-08-24 00:00:00,0.0,1.39762,1.43937,-0.01111,0.00289,-0.03353
