Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.40207,1.4342,-0.00228,-0.0001,-0.02976
2015-08-23 02:00:00,0.0,1.39896,1.42786,-0.00459,0.0001,-0.02441
2015-08-23 03:00:00,0.0,1.39652,1.4237,-0.00946,0.0006,-0.01831
2015-08-23 04:00:00,0.0,1.42659,1.42126,-0.00485,0.00222,0.00796
2015-08-23 05:00:00,0.0,1.39779,1.41258,-0.00477,-0.00104,-0.00898
2015-08-23 06:00:00,0.00153,1.49363,1.42275,-0.00217,0.00471,0.06986
2015-08-23 07:00:00,0.3062,1.40037,1.44518,0.02415,0.0349,0.20234
2015-08-23 08:00:00,0.93672,1.39311,1.50416,0.1937,0.12056,0.51141
2015-08-23 09:00:00,1.56885,1.3892,1.56045,0.48615,0.20475,0.7067
2015-08-23 10:00:00,2.12363,1.40099,1.61182,0.79123,0.29869,0.82287
2015-08-23 11:00:00,2.53534,1.4034,1.65378,1.06997,0.36061,0.85438
2015-08-23 12:00:00,2.7988,1.40475,1.68657,1.27182,0.40178,0.84338
2015-08-23 13:00:00,2.87474,1.39961,1.70871,1.35598,0.41691,0.79275
2015-08-23 14:00:00,2.74878,1.39835,1.70767,1.39252,0.39892,0.64802
2015-08-23 15:00:00,2.44471,1.3983,1.6842,1.35924,0.35749,0.44208
2015-08-23 16:00:00,1.98049,1.39873,1.65121,1.1634,0.29694,0.26766
2015-08-23 17:00:00,1.39602,1.41677,1.61366,0.85625,0.22085,0.12204
2015-08-23 18:00:00,0.75593,1.41535,1.56543,0.50259,0.15173,-0.04847
2015-08-23 19:00:00,0.16307,1.42095,1.51537,0.2208,0.05221,-0.20435
2015-08-23 20:00:00,0.0,1.43164,1.48944,0.09358,0.01886,-0.17024
2015-08-23 21:00:00,0.0,1.42619,1.47515,0.04199,0.0134,-0.10435
2015-08-23 22:00:00,0.0,1.42048,1.46282,0.00506,0.00529,-0.05269
2015-08-23 23:00:00,0.0,1.42454,1.45095,-0.00164,-0.00063,-0.02414
2015-08-24 00:00:00,0.0,1.48752,1.45409,-0.00145,0.00071,0.03418
