Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.45495,1.46844,-0.00103,0.00142,-0.01388
2015-08-23 02:00:00,0.0,1.45409,1.46386,-0.00192,0.00047,-0.00833
2015-08-23 03:00:00,0.0,1.47095,1.46238,0.00227,0.00099,0.00532
2015-08-23 04:00:00,0.0,1.46472,1.45854,0.00017,-0.0005,0.00651
2015-08-23 05:00:00,0.0,1.44848,1.45115,-0.00134,-0.00079,-0.00054
2015-08-23 06:00:00,0.00239,1.50928,1.45752,0.0062,0.00544,0.04252
2015-08-23 07:00:00,0.16821,1.48467,1.46897,0.07125,0.01931,0.09334
2015-08-23 08:00:00,0.35509,1.55686,1.48603,0.15733,0.05402,0.21456
2015-08-23 09:00:00,1.52673,1.46489,1.57371,0.5923,0.17553,0.65008
2015-08-23 10:00:00,2.09913,1.44987,1.63216,0.95079,0.21493,0.75112
2015-08-23 11:00:00,2.51597,1.4552,1.68238,1.24654,0.24709,0.79516
2015-08-23 12:00:00,2.77178,1.45,1.70699,1.52057,0.27627,0.71795
2015-08-23 13:00:00,2.84352,1.44374,1.71364,1.67371,0.29102,0.6089
2015-08-23 14:00:00,2.72398,1.44003,1.71469,1.65548,0.27291,0.52093
2015-08-23 15:00:00,2.42239,1.44078,1.70261,1.50754,0.24617,0.40684
2015-08-23 16:00:00,1.96212,1.44726,1.67425,1.27651,0.20531,0.25332
2015-08-23 17:00:00,1.3866,1.4488,1.63393,0.95978,0.15331,0.08837
2015-08-23 18:00:00,0.74937,1.44934,1.58562,0.59188,0.09453,-0.07332
2015-08-23 19:00:00,0.16103,1.45435,1.53263,0.25739,0.04593,-0.22057
2015-08-23 20:00:00,0.0,1.45111,1.50674,0.10704,0.02113,-0.1838
2015-08-23 21:00:00,0.0,1.44506,1.49656,0.02936,0.01389,-0.09474
2015-08-23 22:00:00,0.0,1.44107,1.48658,0.00578,0.01055,-0.06184
2015-08-23 23:00:00,0.0,1.44231,1.47742,-0.00133,0.00407,-0.03784
2015-08-24 00:00:00,0.0,1.45093,1.47099,-0.0027,0.00214,-0.0195
