Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.44556,1.46338,0.00162,0.00119,-0.02064
2015-08-23 02:00:00,0.0,1.44023,1.45585,-0.00014,0.00131,-0.01678
2015-08-23 03:00:00,0.0,1.45058,1.45085,0.00169,0.00065,-0.00261
2015-08-23 04:00:00,0.0,1.51031,1.45939,0.0097,0.00786,0.03336
2015-08-23 05:00:00,0.0,1.43414,1.44474,0.00022,-0.00064,-0.01017
2015-08-23 06:00:00,0.0024,1.43083,1.44079,-0.00287,-0.00102,-0.00367
2015-08-23 07:00:00,0.30479,1.42298,1.47074,0.05902,0.02985,0.16815
2015-08-23 08:00:00,0.93291,1.41971,1.52958,0.28446,0.09045,0.44813
2015-08-23 09:00:00,1.56243,1.41045,1.58275,0.62713,0.15318,0.60981
2015-08-23 10:00:00,2.10718,1.42795,1.64198,0.92926,0.21047,0.75343
2015-08-23 11:00:00,2.52405,1.43799,1.68789,1.23658,0.25192,0.78565
2015-08-23 12:00:00,2.77988,1.43654,1.7122,1.49386,0.28843,0.72194
2015-08-23 13:00:00,2.84972,1.43675,1.72162,1.65987,0.28406,0.62092
2015-08-23 14:00:00,2.73024,1.43433,1.71912,1.64985,0.27557,0.52004
2015-08-23 15:00:00,2.42882,1.43157,1.70439,1.51488,0.24437,0.39675
2015-08-23 16:00:00,1.97278,1.4209,1.67625,1.25806,0.20536,0.254
2015-08-23 17:00:00,1.39344,1.42721,1.63705,0.93329,0.15366,0.09665
2015-08-23 18:00:00,0.75218,1.43456,1.58736,0.56061,0.10656,-0.06779
2015-08-23 19:00:00,0.16155,1.43949,1.53287,0.25322,0.04216,-0.22721
2015-08-23 20:00:00,0.0,1.43458,1.50677,0.09008,0.01862,-0.18088
2015-08-23 21:00:00,0.0,1.42707,1.49381,0.03047,0.01662,-0.11384
2015-08-23 22:00:00,0.0,1.43296,1.48154,0.0003,0.00525,-0.05413
2015-08-23 23:00:00,0.0,1.43914,1.47477,-0.00246,0.00322,-0.03639
2015-08-24 00:00:00,0.0,1.44231,1.46808,-0.00285,0.00151,-0.02443
