Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.42499,1.44546,-0.00573,0.00065,-0.01538
2015-08-23 02:00:00,0.0,1.42095,1.43771,-0.00338,-0.0006,-0.01278
2015-08-23 03:00:00,0.0,1.41828,1.43471,-0.00695,-0.00241,-0.00707
2015-08-23 04:00:00,0.0,1.41077,1.43056,-0.01329,-0.0004,-0.0061
2015-08-23 05:00:00,0.0,1.40787,1.42257,-0.00603,-0.0022,-0.00647
2015-08-23 06:00:00,0.00243,1.41027,1.41763,-0.0032,-0.00221,0.00048
2015-08-23 07:00:00,0.30575,1.41092,1.45022,0.03154,0.0372,0.19771
2015-08-23 08:00:00,0.93181,1.41977,1.50766,0.21682,0.12899,0.49811
2015-08-23 09:00:00,1.46918,1.47222,1.56585,0.44907,0.21766,0.70883
2015-08-23 10:00:00,2.11029,1.42001,1.61901,0.75336,0.32977,0.82815
2015-08-23 11:00:00,2.53535,1.42014,1.65964,1.04351,0.40315,0.8492
2015-08-23 12:00:00,2.78994,1.4281,1.6938,1.24521,0.43752,0.84151
2015-08-23 13:00:00,2.85579,1.44189,1.71111,1.36554,0.45631,0.76472
2015-08-23 14:00:00,2.73397,1.44375,1.70581,1.44256,0.42698,0.60238
2015-08-23 15:00:00,2.42917,1.44936,1.68568,1.38851,0.37262,0.43171
2015-08-23 16:00:00,1.96675,1.45374,1.65714,1.16993,0.31093,0.2825
2015-08-23 17:00:00,1.38738,1.45246,1.61761,0.87554,0.23269,0.114
2015-08-23 18:00:00,0.75188,1.44069,1.56872,0.53918,0.14942,-0.06475
2015-08-23 19:00:00,0.16274,1.42341,1.51547,0.23789,0.06317,-0.23039
2015-08-23 20:00:00,0.0,1.41356,1.48815,0.09539,0.02806,-0.19804
2015-08-23 21:00:00,0.0,1.40642,1.47536,0.03434,0.01852,-0.1218
2015-08-23 22:00:00,0.0,1.41292,1.46448,0.0132,0.01441,-0.07917
2015-08-23 23:00:00,0.0,1.5022,1.46631,0.00597,0.01368,0.01624
2015-08-24 00:00:00,0.0,1.50008,1.46196,0.00084,0.00897,0.0283
