Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.42703,1.44903,0.01284,0.0114,-0.04624
2015-08-23 02:00:00,0.0,1.56144,1.45986,0.02699,0.02054,0.05405
2015-08-23 03:00:00,0.0,1.56693,1.45943,0.02961,0.02207,0.05582
2015-08-23 04:00:00,0.0,1.56945,1.45956,0.02592,0.0224,0.06158
2015-08-23 05:00:00,0.0,1.52637,1.45376,0.02068,0.02068,0.03126
2015-08-23 06:00:00,0.00156,1.51956,1.44965,0.01879,0.02137,0.03131
2015-08-23 07:00:00,0.30713,1.39597,1.4634,0.05566,0.05214,0.1319
2015-08-23 08:00:00,0.94208,1.38047,1.51663,0.24243,0.13534,0.42816
2015-08-23 09:00:00,1.57132,1.39259,1.57481,0.50539,0.22673,0.65699
2015-08-23 10:00:00,2.12024,1.40281,1.62686,0.8,0.32058,0.77561
2015-08-23 11:00:00,2.54039,1.40186,1.66409,1.11028,0.38346,0.78443
2015-08-23 12:00:00,2.7972,1.40037,1.69496,1.32171,0.41056,0.77035
2015-08-23 13:00:00,2.86846,1.39824,1.70859,1.45844,0.41666,0.683
2015-08-23 14:00:00,2.7428,1.40667,1.70438,1.5096,0.39116,0.54434
2015-08-23 15:00:00,2.42961,1.42774,1.68662,1.42972,0.3466,0.3944
2015-08-23 16:00:00,1.96311,1.4461,1.65879,1.2198,0.28544,0.24517
2015-08-23 17:00:00,1.38822,1.44496,1.62032,0.91893,0.21474,0.07919
2015-08-23 18:00:00,0.75178,1.43687,1.57189,0.58789,0.13028,-0.10142
2015-08-23 19:00:00,0.16201,1.43417,1.5212,0.26928,0.05516,-0.24946
2015-08-23 20:00:00,0.0,1.43285,1.49734,0.11366,0.02636,-0.20451
2015-08-23 21:00:00,0.0,1.42608,1.486,0.04636,0.01972,-0.12601
2015-08-23 22:00:00,0.0,1.42042,1.47509,0.02263,0.01246,-0.08976
2015-08-23 23:00:00,0.0,1.49554,1.47666,0.0041,0.00884,0.00594
2015-08-24 00:00:00,0.0,1.52797,1.47671,-8e-05,0.00659,0.04475
