Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.38748,1.40753,-0.00296,-0.00108,-0.01602
2015-08-23 02:00:00,0.0,1.37738,1.39957,-0.00459,-0.00165,-0.01595
2015-08-23 03:00:00,0.0,1.37185,1.39524,-0.01007,-0.0055,-0.00783
2015-08-23 04:00:00,0.0,1.36652,1.39034,-0.01734,-0.00334,-0.00314
2015-08-23 05:00:00,0.0,1.37155,1.38296,-0.01008,-0.00017,-0.00116
2015-08-23 06:00:00,0.00244,1.37246,1.37823,-0.00781,0.0001,0.00437
2015-08-23 07:00:00,0.30638,1.37253,1.41216,0.01176,0.03123,0.22376
2015-08-23 08:00:00,0.93318,1.39565,1.48311,0.13106,0.11382,0.60084
2015-08-23 09:00:00,1.56113,1.40325,1.54589,0.41485,0.19673,0.80691
2015-08-23 10:00:00,2.10704,1.41689,1.60291,0.71224,0.28211,0.92666
2015-08-23 11:00:00,2.52582,1.42347,1.65371,0.97395,0.34343,0.97821
2015-08-23 12:00:00,2.77962,1.42238,1.67958,1.22969,0.39341,0.89932
2015-08-23 13:00:00,2.84382,1.43127,1.68881,1.36007,0.43874,0.78747
2015-08-23 14:00:00,2.71922,1.44108,1.68867,1.37737,0.42637,0.66789
2015-08-23 15:00:00,2.41832,1.44125,1.67296,1.32466,0.35908,0.50287
2015-08-23 16:00:00,1.962,1.44431,1.64544,1.09636,0.31215,0.35237
2015-08-23 17:00:00,1.39248,1.43899,1.6075,0.7942,0.24782,0.18196
2015-08-23 18:00:00,0.75104,1.43663,1.55861,0.46773,0.16624,-0.00491
2015-08-23 19:00:00,0.1617,1.42714,1.50896,0.15818,0.0772,-0.1555
2015-08-23 20:00:00,0.0,1.42205,1.48256,0.03359,0.03651,-0.13061
2015-08-23 21:00:00,0.0,1.41445,1.46544,0.00569,0.02968,-0.08636
2015-08-23 22:00:00,0.0,1.41883,1.4512,-0.00925,0.009,-0.03211
2015-08-23 23:00:00,0.0,1.41449,1.43914,-0.00601,0.00212,-0.02076
2015-08-24 00:00:00,0.0,1.42896,1.43243,-0.00429,0.00138,-0.00057
