Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-23 01:00:00,0.0,1.40977,1.45269,0.01198,0.01699,-0.07189
2015-08-23 02:00:00,0.0,1.40445,1.44549,0.01237,0.00927,-0.06269
2015-08-23 03:00:00,0.0,1.39478,1.43931,0.00561,0.00795,-0.05809
2015-08-23 04:00:00,0.0,1.38698,1.43342,-0.00396,0.00798,-0.05046
2015-08-23 05:00:00,0.0,1.38638,1.42774,-0.011,0.00636,-0.03672
2015-08-23 06:00:00,0.00247,1.38562,1.42146,-0.0053,-0.00071,-0.02736
2015-08-23 07:00:00,0.30822,1.38816,1.45205,0.04066,0.04535,0.15832
2015-08-23 08:00:00,0.93825,1.39356,1.50885,0.22473,0.13477,0.46346
2015-08-23 09:00:00,1.56814,1.40446,1.57023,0.47606,0.23152,0.69479
2015-08-23 10:00:00,2.11819,1.41036,1.62376,0.77475,0.31981,0.81023
2015-08-23 11:00:00,2.53813,1.41386,1.66756,1.05601,0.38447,0.84395
2015-08-23 12:00:00,2.79464,1.41127,1.69883,1.27091,0.42172,0.81445
2015-08-23 13:00:00,2.86878,1.4041,1.7115,1.4173,0.43266,0.71142
2015-08-23 14:00:00,2.74831,1.40811,1.70812,1.46587,0.40913,0.5733
2015-08-23 15:00:00,2.4285,1.43562,1.69107,1.39309,0.35947,0.42049
2015-08-23 16:00:00,1.96095,1.45715,1.6654,1.17809,0.29486,0.27975
2015-08-23 17:00:00,1.38738,1.45091,1.62471,0.90625,0.216,0.09133
2015-08-23 18:00:00,0.7504,1.4477,1.57393,0.58403,0.13801,-0.09789
2015-08-23 19:00:00,0.16162,1.44435,1.52224,0.28099,0.05333,-0.25058
2015-08-23 20:00:00,0.0,1.43882,1.49551,0.1399,0.02262,-0.21921
2015-08-23 21:00:00,0.0,1.43242,1.48408,0.06256,0.01695,-0.13116
2015-08-23 22:00:00,0.0,1.42476,1.47388,0.02645,0.01246,-0.08803
2015-08-23 23:00:00,0.0,1.48179,1.47268,0.00513,0.0112,-0.00722
2015-08-24 00:00:00,0.0,1.52072,1.47306,0.0121,0.01368,0.02188
