Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.34505,1.41827,-0.01093,0.00092,-0.06321
2015-08-15 02:00:00,0.0,1.33856,1.41106,-0.01312,0.00486,-0.06424
2015-08-15 03:00:00,0.0,1.33808,1.40747,-0.01912,0.00912,-0.0594
2015-08-15 04:00:00,0.0,1.41359,1.40927,0.00521,0.02616,-0.02705
2015-08-15 05:00:00,0.0,1.39945,1.40488,0.00324,0.0229,-0.03157
2015-08-15 06:00:00,0.00865,1.38397,1.40194,-0.01057,0.02118,-0.01994
2015-08-15 07:00:00,0.36476,1.34247,1.42585,0.06145,0.05918,0.16075
2015-08-15 08:00:00,1.00248,1.35643,1.48943,0.22438,0.13951,0.50558
2015-08-15 09:00:00,1.45385,1.40502,1.54329,0.42258,0.2112,0.6818
2015-08-15 10:00:00,2.18493,1.36766,1.6036,0.8107,0.31075,0.82755
2015-08-15 11:00:00,2.60849,1.36249,1.64097,1.1459,0.36592,0.81819
2015-08-15 12:00:00,2.87048,1.35246,1.66915,1.36898,0.40121,0.78359
2015-08-15 13:00:00,2.95252,1.33499,1.68659,1.455,0.4217,0.7242
2015-08-15 14:00:00,2.83903,1.33391,1.69165,1.43747,0.41366,0.63016
2015-08-15 15:00:00,2.54626,1.32444,1.68022,1.31055,0.38864,0.49129
2015-08-15 16:00:00,2.09457,1.31604,1.65265,1.12084,0.32686,0.31025
2015-08-15 17:00:00,1.51879,1.31091,1.61368,0.85341,0.24009,0.12252
2015-08-15 18:00:00,0.87075,1.30938,1.5636,0.5227,0.1617,-0.06787
2015-08-15 19:00:00,0.24263,1.32213,1.50765,0.22569,0.07949,-0.24807
2015-08-15 20:00:00,0.0,1.33155,1.47556,0.07111,0.03075,-0.24587
2015-08-15 21:00:00,0.0,1.33856,1.46149,0.01119,0.02055,-0.15467
2015-08-15 22:00:00,0.0,1.33717,1.44891,-0.00226,0.01356,-0.12304
2015-08-15 23:00:00,0.0,1.32772,1.43411,-0.00727,0.00454,-0.10366
2015-08-16 00:00:00,0.0,1.32714,1.42042,-0.00279,-0.00184,-0.08865
