Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.314,1.42405,-0.00661,-0.00015,-0.10329
2015-08-15 02:00:00,0.0,1.30298,1.41358,-0.00533,-2e-05,-0.10525
2015-08-15 03:00:00,0.0,1.29763,1.40537,-0.00555,0.00039,-0.10258
2015-08-15 04:00:00,0.0,1.28732,1.39836,-0.00858,-3e-05,-0.10244
2015-08-15 05:00:00,0.0,1.28386,1.39413,-0.01475,0.0009,-0.09641
2015-08-15 06:00:00,0.00895,1.27393,1.38584,-0.00761,-0.00051,-0.09485
2015-08-15 07:00:00,0.37169,1.27474,1.43181,0.02898,0.03132,0.15432
2015-08-15 08:00:00,1.01719,1.28998,1.5094,0.20865,0.08719,0.50194
2015-08-15 09:00:00,1.65089,1.31292,1.58711,0.50403,0.13535,0.73732
2015-08-15 10:00:00,2.20187,1.3333,1.65204,0.86183,0.18462,0.83668
2015-08-15 11:00:00,2.62237,1.34841,1.69963,1.22133,0.21498,0.83485
2015-08-15 12:00:00,2.87672,1.36527,1.73307,1.48296,0.23446,0.7915
2015-08-15 13:00:00,2.95191,1.36617,1.74373,1.67139,0.22945,0.67351
2015-08-15 14:00:00,2.8355,1.36767,1.73898,1.69776,0.21917,0.54726
2015-08-15 15:00:00,2.53938,1.36422,1.71958,1.58393,0.19566,0.40443
2015-08-15 16:00:00,2.08447,1.36706,1.69031,1.32591,0.16595,0.26937
2015-08-15 17:00:00,1.50338,1.38368,1.64976,0.99539,0.12484,0.11706
2015-08-15 18:00:00,0.85967,1.38797,1.59665,0.62705,0.08063,-0.05668
2015-08-15 19:00:00,0.23844,1.40464,1.53911,0.28439,0.03145,-0.21187
2015-08-15 20:00:00,0.0,1.41966,1.50632,0.09974,0.00622,-0.19263
2015-08-15 21:00:00,0.0,1.42086,1.49483,0.02256,0.00537,-0.1019
2015-08-15 22:00:00,0.0,1.41862,1.48129,0.01759,0.0047,-0.08496
2015-08-15 23:00:00,0.0,1.41912,1.46753,6e-05,-0.00043,-0.04803
2015-08-16 00:00:00,0.0,1.41602,1.45797,-0.00113,-0.00135,-0.03947
