Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.36279,1.43484,-0.00646,-0.00249,-0.06309
2015-08-15 02:00:00,0.0,1.35537,1.42583,-0.00596,-0.00273,-0.06177
2015-08-15 03:00:00,0.0,1.34579,1.41644,-0.00511,-0.0019,-0.06364
2015-08-15 04:00:00,0.0,1.33694,1.40953,-0.00694,-0.0019,-0.06375
2015-08-15 05:00:00,0.0,1.33029,1.40427,-0.01082,-0.00165,-0.06151
2015-08-15 06:00:00,0.00875,1.3257,1.40027,-0.01117,-0.0022,-0.05246
2015-08-15 07:00:00,0.36709,1.32291,1.44016,0.04489,0.03139,0.17355
2015-08-15 08:00:00,1.00762,1.33013,1.50968,0.26826,0.07574,0.48407
2015-08-15 09:00:00,1.64197,1.34005,1.58438,0.55851,0.12227,0.71687
2015-08-15 10:00:00,2.19449,1.35293,1.64982,0.90837,0.16646,0.82277
2015-08-15 11:00:00,2.62007,1.34815,1.693,1.26064,0.20276,0.81181
2015-08-15 12:00:00,2.86975,1.37079,1.72384,1.53753,0.21564,0.76354
2015-08-15 13:00:00,2.92943,1.39993,1.73729,1.69788,0.21939,0.67479
2015-08-15 14:00:00,2.80331,1.42045,1.73953,1.67691,0.21912,0.58821
2015-08-15 15:00:00,2.49934,1.43416,1.72056,1.5946,0.18841,0.42993
2015-08-15 16:00:00,2.0599,1.4187,1.69017,1.33378,0.16589,0.28875
2015-08-15 17:00:00,1.49069,1.42038,1.65147,0.97147,0.13861,0.14952
2015-08-15 18:00:00,0.85031,1.40789,1.601,0.57866,0.09552,-0.01698
2015-08-15 19:00:00,0.23457,1.43892,1.5459,0.24846,0.04434,-0.16521
2015-08-15 20:00:00,0.0,1.47346,1.51433,0.10506,0.00906,-0.15499
2015-08-15 21:00:00,0.0,1.48049,1.50407,0.03339,0.00704,-0.06401
2015-08-15 22:00:00,0.0,1.48077,1.49374,0.01741,0.00518,-0.03557
2015-08-15 23:00:00,0.0,1.47833,1.48299,0.00571,0.00197,-0.01234
2015-08-16 00:00:00,0.0,1.49483,1.47784,-0.00268,0.00209,0.01759
