Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.41696,1.45842,-0.02263,0.00485,-0.02368
2015-08-15 02:00:00,0.0,1.41309,1.44764,-0.00886,0.00292,-0.02861
2015-08-15 03:00:00,0.0,1.40533,1.4448,-0.00665,0.00731,-0.04014
2015-08-15 04:00:00,0.0,1.3983,1.43558,-0.00643,0.0031,-0.03395
2015-08-15 05:00:00,0.0,1.3832,1.4311,-0.00063,0.00537,-0.05264
2015-08-15 06:00:00,0.00853,1.37817,1.42704,-0.01069,0.00422,-0.03386
2015-08-15 07:00:00,0.36256,1.38327,1.46254,0.0629,0.03048,0.18991
2015-08-15 08:00:00,0.95495,1.42454,1.53093,0.27332,0.07621,0.49902
2015-08-15 09:00:00,1.36722,1.50918,1.58955,0.52604,0.11156,0.64924
2015-08-15 10:00:00,1.74941,1.50515,1.62548,0.83342,0.13571,0.65995
2015-08-15 11:00:00,2.58856,1.41469,1.68529,1.35977,0.18343,0.77475
2015-08-15 12:00:00,2.86255,1.39031,1.7197,1.5801,0.20314,0.74991
2015-08-15 13:00:00,2.93504,1.3955,1.738,1.70924,0.20802,0.6753
2015-08-15 14:00:00,2.81056,1.41183,1.73627,1.733,0.19921,0.55391
2015-08-15 15:00:00,2.50704,1.42523,1.71767,1.62305,0.18374,0.40781
2015-08-15 16:00:00,1.94546,1.4525,1.68031,1.34732,0.15072,0.2196
2015-08-15 17:00:00,1.40695,1.45965,1.63551,1.03626,0.11666,0.07816
2015-08-15 18:00:00,0.84017,1.45129,1.58837,0.68503,0.07885,-0.06079
2015-08-15 19:00:00,0.23411,1.46481,1.53585,0.31879,0.03708,-0.1928
2015-08-15 20:00:00,0.0,1.44907,1.50442,0.11878,0.01089,-0.18501
2015-08-15 21:00:00,0.0,1.451,1.49278,0.05666,0.00786,-0.1063
2015-08-15 22:00:00,0.0,1.4368,1.48239,0.01761,0.00693,-0.07014
2015-08-15 23:00:00,0.0,1.41679,1.47039,0.00557,0.00216,-0.06133
2015-08-16 00:00:00,0.0,1.41704,1.46299,0.0048,0.0019,-0.05265
