Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.38613,1.43922,-0.00117,0.0077,-0.05962
2015-08-15 02:00:00,0.0,1.39263,1.43643,-0.01099,0.00707,-0.03987
2015-08-15 03:00:00,0.0,1.39715,1.43163,0.00498,0.01251,-0.05196
2015-08-15 04:00:00,0.0,1.3962,1.429,-0.00377,0.01409,-0.04312
2015-08-15 05:00:00,0.0,1.44214,1.42637,0.03303,0.01508,-0.03234
2015-08-15 06:00:00,0.00834,1.51317,1.42239,0.07105,0.04001,-0.01195
2015-08-15 07:00:00,0.26749,1.46116,1.43941,0.10718,0.06742,0.11463
2015-08-15 08:00:00,0.88911,1.44782,1.50151,0.25749,0.1339,0.44404
2015-08-15 09:00:00,1.45503,1.46217,1.56634,0.50036,0.18302,0.66748
2015-08-15 10:00:00,2.07838,1.44316,1.62984,0.87997,0.22844,0.78329
2015-08-15 11:00:00,2.41705,1.45739,1.66972,1.1549,0.25896,0.79086
2015-08-15 12:00:00,2.82343,1.4361,1.70901,1.46011,0.29939,0.79102
2015-08-15 13:00:00,2.87786,1.44739,1.72756,1.57456,0.30339,0.71975
2015-08-15 14:00:00,2.7957,1.43471,1.72991,1.61727,0.28572,0.5975
2015-08-15 15:00:00,2.1641,1.50094,1.69995,1.35849,0.24093,0.36567
2015-08-15 16:00:00,2.04432,1.45034,1.68531,1.26909,0.21906,0.32121
2015-08-15 17:00:00,1.35647,1.49626,1.6405,0.93622,0.16057,0.11544
2015-08-15 18:00:00,0.84279,1.44427,1.5938,0.62318,0.11256,-0.04247
2015-08-15 19:00:00,0.23368,1.43215,1.53839,0.28865,0.05091,-0.21212
2015-08-15 20:00:00,0.0,1.42209,1.50568,0.10725,0.01935,-0.2102
2015-08-15 21:00:00,0.0,1.48525,1.49871,0.06834,0.01665,-0.09846
2015-08-15 22:00:00,0.0,1.42352,1.48373,0.0181,0.01134,-0.08964
2015-08-15 23:00:00,0.0,1.41817,1.47358,0.00233,0.00648,-0.06422
2015-08-16 00:00:00,0.0,1.41236,1.46181,-0.00134,0.00057,-0.04868
