Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.39152,1.44325,-0.00777,0.00466,-0.04861
2015-08-15 02:00:00,0.0,1.39242,1.43865,-0.00797,0.00418,-0.04245
2015-08-15 03:00:00,0.0,1.49159,1.44573,0.04135,0.01208,-0.00757
2015-08-15 04:00:00,0.0,1.40699,1.43614,0.00345,0.00832,-0.04092
2015-08-15 05:00:00,0.0,1.40416,1.43148,0.0068,0.00768,-0.0418
2015-08-15 06:00:00,0.00262,1.42861,1.42933,0.0192,0.00707,-0.02437
2015-08-15 07:00:00,0.34435,1.40231,1.45433,0.11082,0.03346,0.14805
2015-08-15 08:00:00,0.59093,1.4756,1.49745,0.18357,0.05653,0.32898
2015-08-15 09:00:00,1.11206,1.52543,1.55814,0.38388,0.0976,0.59786
2015-08-15 10:00:00,2.17421,1.40901,1.6424,0.93762,0.17211,0.83108
2015-08-15 11:00:00,2.59169,1.41186,1.6846,1.31623,0.19939,0.80333
2015-08-15 12:00:00,2.84978,1.41101,1.71943,1.54369,0.22413,0.77355
2015-08-15 13:00:00,2.91867,1.42143,1.73788,1.67953,0.22748,0.69521
2015-08-15 14:00:00,2.8014,1.42591,1.73576,1.70971,0.21708,0.56477
2015-08-15 15:00:00,2.49802,1.44295,1.72407,1.57316,0.1962,0.44754
2015-08-15 16:00:00,2.04819,1.44305,1.69124,1.36462,0.16502,0.27036
2015-08-15 17:00:00,1.47663,1.449,1.64865,1.03886,0.13135,0.10678
2015-08-15 18:00:00,0.84442,1.43664,1.59529,0.66667,0.08851,-0.06942
2015-08-15 19:00:00,0.23385,1.43138,1.5383,0.31112,0.03918,-0.22336
2015-08-15 20:00:00,0.0,1.43163,1.50406,0.13477,0.01063,-0.21782
2015-08-15 21:00:00,0.0,1.43899,1.49295,0.06261,0.00795,-0.12453
2015-08-15 22:00:00,0.0,1.45632,1.486,0.02518,0.0064,-0.06126
2015-08-15 23:00:00,0.0,1.45619,1.4775,0.01727,0.00483,-0.04342
2015-08-16 00:00:00,0.0,1.46416,1.47241,0.01054,0.00345,-0.02225
