Time,Net Shortwave Radiation Flux [MJ/m^2],Downward Longwave Radiation Flux [MJ/m^2],Upward Longwave Radiation Flux [MJ/m^2],Sensible Heat Flux [MJ/m^2],Latent Heat Flux [MJ/m^2],Ground Flux [MJ/m^2]
2015-08-15 01:00:00,0.0,1.33859,1.4272,-0.01032,0.00965,-0.08795
2015-08-15 02:00:00,0.0,1.34472,1.42198,-0.01038,0.00637,-0.07325
2015-08-15 03:00:00,0.0,1.35882,1.41935,-0.01094,0.01163,-0.06122
2015-08-15 04:00:00,0.0,1.35517,1.415,-0.01678,0.02146,-0.06451
2015-08-15 05:00:00,0.0,1.35597,1.40976,-0.00451,0.02008,-0.06936
2015-08-15 06:00:00,0.0084,1.37119,1.4078,0.00072,0.02397,-0.05291
2015-08-15 07:00:00,0.36031,1.36934,1.43165,0.09131,0.0708,0.13588
2015-08-15 08:00:00,0.99232,1.37733,1.48462,0.30169,0.15909,0.42425
2015-08-15 09:00:00,1.61786,1.39669,1.54653,0.55347,0.25064,0.66392
2015-08-15 10:00:00,2.17066,1.40314,1.61452,0.76534,0.32961,0.86432
2015-08-15 11:00:00,2.58729,1.42263,1.67502,0.98901,0.38954,0.95636
2015-08-15 12:00:00,2.83437,1.43989,1.69409,1.35411,0.41484,0.81122
2015-08-15 13:00:00,2.4125,1.49179,1.681,1.25522,0.37946,0.58862
2015-08-15 14:00:00,2.36923,1.4911,1.68137,1.2842,0.36755,0.5272
2015-08-15 15:00:00,2.49359,1.45318,1.69202,1.37306,0.36498,0.5167
2015-08-15 16:00:00,1.97276,1.48284,1.66376,1.16136,0.30587,0.32461
2015-08-15 17:00:00,1.47849,1.45109,1.62869,0.92475,0.22914,0.147
2015-08-15 18:00:00,0.83972,1.44667,1.58027,0.59488,0.15605,-0.04481
2015-08-15 19:00:00,0.22728,1.44909,1.52808,0.28232,0.07831,-0.21233
2015-08-15 20:00:00,0.0,1.49683,1.50258,0.13828,0.03645,-0.18048
2015-08-15 21:00:00,0.0,1.55366,1.49612,0.10053,0.03521,-0.0782
2015-08-15 22:00:00,0.0,1.47609,1.48138,0.03717,0.02536,-0.06782
2015-08-15 23:00:00,0.0,1.41775,1.46828,0.00912,0.01545,-0.07511
2015-08-16 00:00:00,0.0,1.43731,1.46225,0.00228,0.01118,-0.0384
